ticker,year,month,date,close_aapl,high_aapl,low_aapl,volume_aapl,rolling_volatility,rsi,macd,macd_signal,upper_band,lower_band,target
AAPL,2023,March,9,149.0865020751953,152.99706215582498,148.73009571987657,53833600,0.0163253518665108,44.213623048549856,1.5463214670439245,1.733623228038473,154.77801512436392,143.2425293092298,0
GOOGL,2021,July,9,124.92125701904295,125.1362250527908,123.95885535984912,18632000,0.0080152234653113,78.25979659648046,1.8547930734596465,1.715540286701762,125.8765653295505,118.66499350834012,1
GOOGL,2023,May,10,111.21827697753906,112.40261721138486,107.4164534060574,63153400,0.0178053686430088,68.1460318253289,1.4320407852437,1.2418081886867995,109.6201912911264,101.88561391517244,1
GOOGL,2022,July,27,112.52203369140624,113.3679952824466,107.49606723707195,59858500,0.0327717619904275,42.13528918618197,-0.9447981444480432,-0.5717682738864255,118.93657858847916,104.3099912357396,1
AAPL,2020,September,8,110.01062774658205,116.0269845414498,109.87411453278108,231366600,0.0369815170769086,46.994980102674965,4.462172481617003,6.105613282524477,131.28050791812294,104.4132870953048,0
AAPL,2024,November,18,227.7695770263672,229.4876892234719,224.9227009955052,44686000,0.0122853870332397,41.52003381802636,-0.6102996932816325,-0.6063953993821426,235.2058885230618,219.1711073265476,1
MSFT,2021,March,5,223.9353485107422,225.55007913302,218.96545419151897,41872800,0.0159387481526312,35.13569463194149,-0.4154319103508044,1.2929864013964736,241.4290991202033,217.8397973641717,1
GOOGL,2021,February,9,103.27574157714844,104.4262393016287,103.00752319120647,21892000,0.0265225557054883,71.12021745588812,3.943809282307953,2.805380864239491,106.38766954887129,82.00981656563067,0
MSFT,2022,April,22,267.1194152832031,276.0581761337199,266.48581315810736,29405800,0.0199110543571081,26.21958428507898,-5.259001215301908,-2.86759499624193,316.167987705195,261.5713525047659,0
MSFT,2022,June,30,250.93621826171875,253.5742702335132,247.0964115747402,31730900,0.0268206699869881,45.098505331562365,-2.169393090317101,-3.2911425651000386,272.42764217829097,233.39794375920903,0
MSFT,2024,June,21,447.17724609375,447.9726045782074,443.9261796037789,34486200,0.0079937272214372,88.88899606783417,8.024892434964556,6.102639200261896,452.3121440208408,405.1341603004483,1
AAPL,2023,November,16,188.57781982421875,189.8203598402328,187.52413314975,54412900,0.0098521080552269,89.17934572143882,3.404673519978701,1.845761880741852,191.0058335155072,162.27722617687564,1
AAPL,2022,March,22,166.12815856933594,166.71858251121776,162.28050023380402,81532000,0.0231543833855249,52.502203499297664,-1.0852312516227869,-2.284420984035439,167.88605294503952,149.86328940115186,1
